SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
192.168.20.144,1.1.1.1,33300,443,2020-03-29 09:21:46,120.411280,14559,120.9105990734422887955347705,43875,364.3761614360382183463210423,72017.12240832704,268.3600611274469,178.69724770642202,87.0,56,1.0250845150486914,0.45721128244993153,1.5017582227585846,440.9026426186899765077761881,20.99768183916238827312078643,29.74888960244648318042813456,28.384657,0.0,0.1949118878306954109101578822,1.4167701858860617,0.7058307761993101467195817379,0.02187957264921967633392084604,0.1479174521455114718740127351,0.07450963291139240506329113924,0.015032,0.014944,1.206300515226875674527106017,0.40269509816053106,1.985212466707712464338058756,True
192.168.20.144,1.1.1.1,33302,443,2020-03-29 09:22:47,120.310291,17149,142.5397599611823730024890389,41021,340.9600264369737082590881606,58192.990933333334,241.23223444086682,155.12,87.0,56,0.8471504667428461,0.41089036143839747,1.5551330224398325,404.8698333533054175715555528,20.12137752126591897396975538,30.15712839466666666666666667,28.777518,0.0,0.2056932324651105216282053497,1.4987606272380778,0.6672179545060535250211480407,0.01969368181873752049296172764,0.1403341790824228268943954318,0.05929765413533834586466165414,0.014987,1.6e-05,0.9472529306487749735288095547,0.4224320441602491,2.366605916013646963294468080,True
1.1.1.1,192.168.20.144,443,33300,2020-03-29 09:23:47,120.816918,496,4.105385307047809314255144300,448,3.708089954752860025778840013,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1254.64798036462212109375,35.42101043681027065985043123,60.4091434375,60.408381,0.0,0.00006457502120331880740590771560,1.7054607616365887,0.5863518073792464649172411340,0.000005479336984375,0.002340798364741183768071585730,15.089018625,15.0890695,15.083939,-0.06520211321869893960603202601,2.170039537156094,0.0001551325783946524731704733866,True
192.168.20.144,1.1.1.1,33304,443,2020-03-29 09:23:48,104.987591,14216,135.4064786570824355804106411,40318,384.0263369791959508814713160,64681.752208633916,254.32607457481413,169.36024844720498,87.0,62,0.9715116539060652,0.422136222668837,1.501686947832364,411.2052319201990620732224842,20.27819597301986481798713233,29.39582400621118012422360248,28.9544265,0.0,0.06530129802450761502319697067,1.4496271781435743,0.6898325411369720627472293624,0.02053914384022212603878116343,0.1433148416606672528852051840,0.07148446052631578947368421053,0.015059,0.01498,1.181150393200380293490172777,0.39426803163976454,2.004839102169741200521422485,True
1.1.1.1,192.168.20.144,443,33302,2020-03-29 09:24:48,120.807545,496,4.105703828349462775690044856,448,3.708377651412417990945846967,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1254.4952460965258125,35.41885438712728625596503258,60.40030575,60.3990715,0.0,0.0001045417776512200343215140163,1.705315058748824,0.5864019055421302441993852420,0.00001606042975,0.004007546599853830770174779073,15.0874985,15.0889655,15.079565,-1.098178122285719609684741014,1.9796401120549416,0.0002656203478564608155669264241,True
192.168.20.144,1.1.1.1,33306,443,2020-03-29 09:24:49,117.908545,4189,35.52753534529664495478253930,11712,99.33122319506190157804084513,121987.00645088275,349.26638322472826,169.1595744680851,65.0,62,0.8946716271952154,0.30681330816523356,2.0647154281569997,726.7325683416645610004526936,26.95797782367335802984496881,15.23671194680851063829787234,6.934350,0.0,0.9239226326001789585817029465,0.5652023325513783,1.769277907056580514282850330,0.01561313376825443786982248521,0.1249525260579170438958076815,0.03985576923076923076923076923,0.0150155,0.000584,0.5963929665396790352638629745,0.3142935198650268,3.135117662249305805829674035,True
192.168.20.144,1.1.1.1,33308,443,2020-03-29 09:25:01,93.079431,5840,62.74211109004308373995109618,21294,228.7723482108522988285134661,144997.02606371132,380.7847503035164,202.49253731343285,87.0,56,0.9099041168642592,0.3847121955295384,1.8804878212084908,274.2215000037630455001113834,16.55963465791932999975321303,12.16884491791044776119402985,9.294526,0.0,0.5207214369072797380084511205,0.7348498423599539,1.360822228373244741265669427,0.04010186974834331628926223522,0.2002545124294164720365045477,0.07794537837837837837837837838,0.015022,0.014996,0.9426510935760849581773209533,0.3143468659692055,2.569164671410023951405564418,True
1.1.1.1,192.168.20.144,443,33300,2020-03-29 09:25:48,120.816862,496,4.105387209940943508365578970,448,3.708091673495045749491490683,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1254.6044180198349375,35.42039550908254521632186987,60.40839475,60.408379,0.0,0.000001333977199319643163488587513,1.7054692326772578,0.5863488949784176348490351148,1.6145E-9,0.00004018084120572888155421668868,15.088969,15.088978,15.088885,-0.6719620393649301963232273733,2.0905485669400745,0.000002662928209722538468613507568,True
192.168.20.144,1.1.1.1,33304,443,2020-03-29 09:25:48,105.739723,448,4.236818362007625081446449411,496,4.690763186508442054458568990,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1197.63285383868390234375,34.60683247335248251387438899,52.8681338125,52.8674925,0.0,0.00005559415186239440243135448880,1.5276790747378817,0.6545877445965406047000968934,2.30452859375E-7,0.0004800550586911880465201338263,0.015267875,0.0150275,0.014972,1.502171442513406566608505573,0.6163355528565168,0.03144216590004752112000745528,True
1.1.1.1,192.168.20.144,443,33302,2020-03-29 09:26:49,120.810555,496,4.105601534567902614138309356,448,3.708285257029073328899118128,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1254.5550327136061875,35.41969837129624947167950343,60.40252875,60.402119,0.0,0.00003470526448627725338941574045,1.7053371860148188,0.5863942967999704726216367792,0.00000437845475,0.002092475746573899957565061029,15.0881465,15.088948,15.082613,-1.149117261663362502025443849,2.6444750956184504,0.0001386834192373397194655460847,True
192.168.20.144,1.1.1.1,33308,443,2020-03-29 09:26:49,105.742958,448,4.236688744795658165719177252,496,4.690619681738050112046231958,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1197.6774714894726875,34.60747710379178575669161334,52.87207875,52.8763195,0.0,-0.0003676156444991501629932773913,1.5277646096949102,0.6545510961925586433783183405,0.0000102774755,0.003205850199245123805134463540,0.016211,0.0149915,0.014947,1.141194931959534755503375791,0.3942791838176442,0.1977577076827539204943842786,True
192.168.20.144,1.1.1.1,33306,443,2020-03-29 09:27:02,105.743007,448,4.236686781566557871765458684,496,4.690617508162974786597472115,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1197.685938069015109375,34.60759942655680804993564428,52.871528625,52.871526,0.0,2.275511775011174874373398013E-7,1.5277433136384495,0.6545602203412140904396944563,1.21175E-9,0.00003481019965469890837695784747,0.0150375,0.0150355,0.014986,0.1723632745435885704656464492,1.479451439832503,0.002314892745117134389157629092,True
1.1.1.1,192.168.20.144,443,33300,2020-03-29 09:27:48,97.998729,733,7.479688843719595587816246066,528,5.387824978832123424784417357,100.1475,10.007372282472558,63.05,62.0,62,0.31476794418021886,0.10492264806007295,0.15872120987268132,1078.73745898628205,32.84413888331192113734344279,66.0089415,75.512398,0.0,-0.8680504488575918897754970840,2.00976319502592,0.4975710583589940029161570905,27.87845519634253061224489796,5.280005226923788814389282594,12.93340657142857142857142857,15.088967,8.9e-05,-1.224749031069022706863138846,2.44948953941921,0.4082455150360730472084989978,True
192.168.20.144,1.1.1.1,33304,443,2020-03-29 09:27:49,120.832038,504,4.171079196727609609630187649,496,4.104871590430345965032883084,8.96885813148789,2.994805190907731,58.8235294117647,56.0,56,2.828427124746187,0.9428090415820624,0.05091168824543143,1382.937109751133792387543252,37.18786239824942925980707558,56.86920017647058823529411765,60.415978,0.0,-0.2861238260118203323245057207,1.5292409003629,0.6539192090420108210033755704,8.068234375E-9,0.00008982335094506327757122953768,0.015055375,0.015032,0.01493,0.7806989971114420358769599240,1.3957951766537764,0.005966198181384606997250452923,True
192.168.20.144,1.1.1.1,33308,443,2020-03-29 09:28:50,120.832012,504,4.171080094238602929164168846,496,4.104872473695133041399658230,8.96885813148789,2.994805190907731,58.8235294117647,56.0,56,2.828427124746187,0.9428090415820624,0.05091168824543143,1382.937417996739674740484429,37.18786654268754464467944082,56.86919982352941176470588235,60.416010,0.0,-0.2861264040839162165306952894,1.5292407204443923,0.6539192859770326591450189221,7.56359375E-10,0.00002750198856446566119835623025,0.015022875,0.0150255,0.014977,-0.2863429304953972203187873663,1.6680611982826758,0.001830674126255171609852057629,True
192.168.20.144,1.1.1.1,33306,443,2020-03-29 09:29:02,105.742989,448,4.236687502752546554173913128,496,4.690618306618890827835403820,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1197.68417349429896484375,34.60757393251221481588320596,52.8715243125,52.871522,0.0,2.004618992804502735799708176E-7,1.527744314455676,0.6545597915422729248153111107,1.395609375E-9,0.00003735785559959243699201827169,0.015004875,0.0150145,0.014942,-0.7729298038272576222444246584,1.683046282792698,0.002489714549410937244863304205,True
192.168.20.144,1.1.1.1,33302,443,2020-03-29 09:29:05,82.826115,584,7.050916247852504007944837205,671,8.101309592994914707758537268,102.4875,10.123611015838172,62.75,62.0,56,0.22225271165396648,0.6667581349618995,0.16133244646754058,886.20847465582279,29.76925384781793267040918095,55.7856991,67.975594,0.0,-1.228438068583990880775225490,1.8739367598925916,0.5336359376702322741064148634,0.00003960146866666666666666666667,0.006292969781165857995373008275,0.01177833333333333333333333333,0.015045,3e-06,-1.557293351277529429876249232,1.8711886029670068,0.5342835529502638739527104806,True
1.1.1.1,192.168.20.144,443,33304,2020-03-29 09:29:50,98.108791,733,7.471297857497805675742146287,528,5.381780721362675848283565129,100.1475,10.007372282472558,63.05,62.0,62,0.31476794418021886,0.10492264806007295,0.15872120987268132,1081.22775478804326,32.88202783874563992824638672,66.0474432,75.512485,0.0,-0.8635454461400759195933693250,2.0086183104003945,0.4978546669728714029651701448,27.87853309864448979591836734,5.280012604023260264542905085,12.93343471428571428571428571,15.089010,9.8e-05,-1.224755761419081832147476419,2.449489742587126,0.4082451970930186101575109775,True
1.1.1.1,192.168.20.144,443,33308,2020-03-29 09:30:51,67.592839,609,9.009830168547884192288476003,472,6.982988242289985777931298314,114.47750865051904,10.699416276158201,63.588235294117645,62.0,56,0.44532390920897785,0.7092195591105951,0.1682609405131262,497.0871047632399377162629758,22.29545031532756320874418002,49.56803494117647058823529412,60.415911,0.0,-1.459653324611149909785097749,2.223235424273969,0.4497949200888453197681273474,55.75759768937881632653061226,7.467101023113241389952317821,8.622319571428571428571428571,15.089000,4e-06,-2.598068678281504054316520198,1.1547072344059017,0.8660199800360763002780677786,True
192.168.20.144,1.1.1.1,33306,443,2020-03-29 09:31:03,37.390195,416,11.12591148561808784361782548,485,12.97131507337685722152558980,133.94387755102042,11.573412528334952,64.35714285714286,62.0,56,0.6110063521986923,0.7220984162348173,0.1798310492749049,186.5914796696050255102040817,13.65984918180303429627446110,27.83516721428571428571428571,37.375006,0.0,-2.095156101376898133221255951,2.0377360572447847,0.4907406906035201757989964073,0.000070590403,0.008401809507481111654818701162,0.011263,0.0149665,5e-06,-1.322393704606968896903211889,1.3399494466014361,0.7459655071900125770060109351,True
