SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
192.168.20.144,1.1.1.1,33438,443,2020-03-29 11:12:11,120.627237,19488,161.5555531625083976680987893,47094,390.4093401393252503992941495,60606.9293482403,246.18474637605047,161.21549636803874,76.0,56,1.0384335051921243,0.42738430352350376,1.5270538622046326,425.1448702485838820418716184,20.61904144834535905497037016,28.30027414527845036319612591,26.983656,0.0,0.1915634364347388125107958102,1.3725310275056213,0.7285809791982312055689393261,0.01890681746596921187667207577,0.1375020634971316053255587982,0.05742986754966887417218543046,0.014975,2.2e-05,0.9262741184365101710997398682,0.417505498387422,2.394260501788749237960193144,True
192.168.20.144,1.1.1.1,33440,443,2020-03-29 11:13:12,120.076176,17824,148.4391041899935254433818745,38626,321.6791314207074682324993428,51356.66090364843,226.6200805393212,146.24352331606218,68.0,56,1.035788926513324,0.39821503505468875,1.5496076366373426,409.9000722776520767872963036,20.24598904172508132465926688,29.58186919948186528497409326,28.8354995,0.0,0.1105951946250194231102676642,1.4611224543546089,0.6844053330504110094186189012,0.01779892252376178571428571429,0.1334126025672304532091178585,0.05341845,0.014961,2.1e-05,0.8647784975325741785554706366,0.40024292287598157,2.497500443521488422242087865,True
1.1.1.1,192.168.20.144,443,33438,2020-03-29 11:14:12,120.816953,496,4.105384117740496236484295379,448,3.708088880539803052308395826,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1254.610089672267484375,35.42047557095002478638512324,60.408623125,60.408671,0.0,-0.000004054858035779551346118093110,1.7054718253005026,0.5863480036228689459371802764,2.234604375E-7,0.0004727160220470636850952610715,15.08896675,15.0889925,15.088127,-0.1634173507922880965164534674,1.7764365090997476,0.00003132858795961384732292958837,True
192.168.20.144,1.1.1.1,33442,443,2020-03-29 11:14:13,115.799718,6723,58.05713620131613792012861378,19258,166.3043773560830260398388880,90644.16668802597,301.07169692288574,169.81045751633988,87.0,62,0.8251568483126164,0.3580889821867037,1.7729867837728153,439.4727677105760969712503739,20.96360578981049474006576570,15.99169996732026143790849673,11.374884,0.0,0.6606901522968386524297684499,0.7628315532957187,1.310905396715204786505093506,0.04204981802292207019631171922,0.2050605228290469130596305981,0.09412082926829268292682926829,0.015007,0.015,1.157421645719409639893600943,0.38584135150310456,2.178694391275698916194609866,True
1.1.1.1,192.168.20.144,443,33440,2020-03-29 11:15:12,120.817061,496,4.105380447882273845413273213,448,3.708085565829150570050698386,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1254.60642079986290234375,35.42042378063626305296770181,60.4085211875,60.408537,0.0,-0.000001339269690667373268165592441,1.705471441042563,0.5863481357323081557179644013,9.88234375E-10,0.00003143619530095841607777327682,15.089020625,15.089010,15.088988,1.013958581655338099809595471,1.037816430614539,0.000002083382088355944312838612534,True
1.1.1.1,192.168.20.144,443,33438,2020-03-29 11:16:13,120.816900,496,4.105385918691838641779419932,448,3.708090507205531676445927681,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1254.60497138438296484375,35.42040332046464663524805543,60.4084443125,60.408599,0.0,-0.00001310155888970019793510912947,1.705470255828458,0.5863485432141030959320991276,1.8481234375E-8,0.0001359457037754411715340903033,15.088945625,15.088932,15.088775,0.3006715097633275854419730092,1.25509666918886,0.000009009622484834235827136550060,True
192.168.20.144,1.1.1.1,33442,443,2020-03-29 11:16:23,105.743005,448,4.236686861698322267274322306,496,4.690617596880285367339428268,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1197.68620717078046484375,34.60760331445649913923336657,52.8715163125,52.8714845,0.0,0.000002757703246099485467590924665,1.5277427862337463,0.6545604463073530872121300024,1.8905734375E-8,0.0001374981249872157347594251288,0.015044625,0.0149935,0.014954,1.115469756509483029205356066,0.6590998968780595,0.009139352093336705618081216966,True
1.1.1.1,192.168.20.144,443,33440,2020-03-29 11:17:13,120.817005,496,4.105382350770903483330016333,448,3.708087284567267662362595398,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1254.606279440951484375,35.42042178519266989863659635,60.408504875,60.4084925,0.0,0.000001048124164786764919191714441,1.7054710765825343,0.5863482610352003004880957394,1.70275E-9,0.00004126439142893058588964214313,15.0889885,15.0889915,15.088899,-0.2181057247748496684814443037,2.1689402630298535,0.000002734735428350984951021875531,True
1.1.1.1,192.168.20.144,443,33438,2020-03-29 11:18:14,97.917057,733,7.485927605034125974599093598,584,5.964231543437830244428200084,97.6326530612245,9.880923694737476,62.714285714285715,62.0,56,0.2168680994873404,0.6795200450603324,0.15755459194342217,1071.865508896408181405895691,32.73935718514351315952502100,67.50043109523809523809523810,75.520043,0.0,-0.7348597462751390988166887922,2.061751875991887,0.4850244161989234056412234010,50.59434246469622222222222222,7.112970017137442019896773305,10.059368,15.088961,5e-06,-2.121305019372534711096375342,1.414228230368432,0.7070990958017881461237697343,True
192.168.20.144,1.1.1.1,33442,443,2020-03-29 11:18:24,120.832003,504,4.171080404915575222236446747,496,4.104872779440724821883487274,8.96885813148789,2.994805190907731,58.8235294117647,56.0,56,2.828427124746187,0.9428090415820624,0.05091168824543143,1382.936959724450698961937716,37.18786038110354499723869169,56.86917135294117647058823529,60.415969,0.0,-0.2861254407253617393929805156,1.5292402082330716,0.6539195050040104432691402385,8.565E-10,0.00002926602125332379375773453310,0.015021,0.0150205,0.014973,0.05125397767657406962825662539,1.6401272856503508,0.001948340406985140387306739438,True
1.1.1.1,192.168.20.144,443,33440,2020-03-29 11:19:14,97.917668,733,7.485880893323562403467370158,640,6.536103372069686136724579674,95.15082644628096,9.754528509686205,62.40909090909091,62.0,56,0.1258156892005639,0.6570374880473933,0.15629980132053642,1063.265656804820338842975207,32.60775455018054963467183313,68.88247154545454545454545455,83.064294,0.0,-1.304765321947039396312973708,2.112456760536832,0.4733824704397136013722279295,50.59482642888839506172839507,7.113004036895269122614545939,10.05932377777777777777777778,15.088994,5e-06,-2.121327443144938447194231218,1.414215249365799,0.7071055862232734365547358688,True
1.1.1.1,192.168.20.144,443,33442,2020-03-29 11:20:25,52.565259,547,10.40611252386295671062897265,472,8.979314645819589702773080601,121.46484375,11.021109007264196,63.6875,62.0,56,0.4593457878570317,0.6975250852643814,0.1730497979550806,280.88049516649700,16.75948970483579491017005988,40.8856035,52.549985,0.0,-2.087960022428550050118856161,2.439549426627402,0.4099117603788285749571988067,56.917981458843,7.544400669293949952654190974,7.544416,7.5442295,4e-06,0.00007416096049580056962553536609,1.0000015018696047,0.9999979679399903123918658481,True
