SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
192.168.20.144,9.9.9.11,37130,443,2020-03-26 10:48:38,89.696944,16687,186.0375532972449986701888082,22765,253.7990591964872292639089243,20492.196867174596,143.15095831734624,143.98540145985402,76.0,68,1.4247631086577768,0.5308060969553882,0.9942046684313309,452.1981065788990962224945391,21.26495018989931930619971047,27.96089835036496350364963504,26.3612675,0.0,0.2256714691659294815886639773,1.314881911345655,0.7605245698274124155450773104,0.0002196335202039810080350620888,0.01482003779360838904183528460,0.01994522972972972972972972973,0.015665,0.01557,0.8664410555502863383012560369,0.2952239252464448,0.7430367057401253494168903493,True
192.168.20.144,9.9.9.11,37132,443,2020-03-26 10:49:39,89.532539,15712,175.4892710012390020571180272,21787,243.3416972571279364701139549,36240.648231242834,190.36976711453642,144.78378378378378,76.0,68,1.0839502221337465,0.40334022018100507,1.3148555876867365,432.8997194179673292288427429,20.80624231854390686599295878,29.44286713513513513513513514,28.155770,0.0,0.1855833141943158910104446127,1.4150977713497883,0.7066649529425460827180343115,0.0007086691601443528625529071060,0.02662084071069794111420495375,0.02008462686567164179104477612,0.015584,0.015584,0.5071921185264826724855897340,0.1690640395088276,1.325433670674654302058998046,True
192.168.20.144,9.9.9.11,37134,443,2020-03-26 10:50:39,89.540630,15653,174.8144948276553336736630064,21559,240.7733785210133098237079636,21498.015836727278,146.62201688944018,144.79377431906616,76.0,68,1.4075738919402507,0.5237533622046151,1.0126265274800097,432.5884118476578449030265412,20.79875986321438937207610613,29.51403437354085603112840467,28.196826,0.0,0.1899933047263836063111846286,1.4190285655319617,0.7047074486658572578021462414,0.00003814951460789715335169880629,0.006176529333525192070873872719,0.01607242424242424242424242424,0.0155885,0.015453,0.2350466821865059568005306917,0.10028678064590561,0.3842935726660218675669560130,True
192.168.20.144,9.9.9.11,37136,443,2020-03-26 10:51:40,89.523094,15651,174.8263973092797708711899524,21642,241.7476768620173024850995431,21435.317604110332,146.40805170519255,144.54651162790697,76.0,68,1.4045643835067005,0.5228299313895736,1.0128784849687522,434.3067276255098724986479178,20.84002705433728251758281423,29.37981384883720930232558140,28.183542,0.0,0.1722078161009255483097409677,1.4097781050011928,0.7093314873117239499662945185,0.00005171260768227731864095500456,0.007191147869587811406024189093,0.01635912121212121212121212121,0.015488,0.015361,0.3634139755929440315162339851,0.13879859380202472,0.4395803280838560573172935497,True
192.168.20.144,9.9.9.11,37138,443,2020-03-26 10:52:40,89.495587,15823,176.8020137126984819933076700,21495,240.1794403560926417522687459,21479.727898984096,146.5596393929246,145.20622568093384,92.0,68,1.0891039149930344,0.5267904997633414,1.0093206314374197,431.2380767584369708852518584,20.76627257738944759816970664,29.36205860311284046692607004,28.147973,0.0,0.1753929019165553957175524502,1.413930135689473,0.7072485229352377825376047613,0.0001357614692644628099173553719,0.01165167238058394816955084934,0.01786690909090909090909090909,0.015547,0.015547,0.5973157367799652547505072936,0.19910524559332163,0.6521369936623490346046492385,True
192.168.20.144,9.9.9.11,37140,443,2020-03-26 10:53:41,89.355654,16482,184.4539126757440553230129120,21196,237.2093880035839701872698509,20008.401598461627,141.45105725466186,146.03875968992247,148.0,68,-0.04159545389356694,0.551701494527716,0.9685857203594342,439.2569827578471057178054205,20.95845850147016670418876537,29.09902812015503875968992248,27.766150,0.0,0.1907885716015147427737343485,1.3884145209493266,0.7202459963586749734458720465,0.0005437930466286764705882352941,0.02331937063105855930827741096,0.02305225,0.0156035,0.01571,0.9582698587172639539291528787,0.31485626761388746,1.011587616439113722446937325,True
192.168.20.144,9.9.9.11,37142,443,2020-03-26 10:54:41,89.538865,15932,177.9339061311532148637354293,21573,240.9344813562244730263221451,38996.54271077457,197.4754230550591,145.36821705426357,84.0,68,0.9322914634873807,0.39178656187859967,1.3584497839809426,427.0982013388124704645153539,20.66635433110572771649785026,29.67613110077519379844961240,28.7629735,0.0,0.1325571389338996827705105946,1.4359635291894954,0.6963965168143459729965089026,0.00008540088547313609467455621303,0.009241259950522769201740879792,0.01785693846153846153846153846,0.015535,0.015427,0.7537733406386144486505230966,0.26294449832038364,0.5175164808025322612052175250,True
192.168.20.144,9.9.9.11,37144,443,2020-03-26 10:55:41,90.566739,15895,175.5059327022915112357087297,21815,240.8720932306064370938651109,21220.487250627557,145.672534304266,144.48275862068965,76.0,68,1.4103432527160504,0.5250321138845585,1.0082347243016025,438.5018609244582116527942927,20.94043602517526882007137131,30.15937817241379310344827586,29.237361,0.0,0.1320914002896569488444777602,1.44024594980521,0.6943258546467342453360421578,0.01484073016408153263533080864,0.1218225355346108884925190834,0.03116791044776119402985074627,0.015546,0.015413,0.3847049409833421360258640271,0.12932673235392544,3.908588473994459250089203202,True
192.168.20.144,9.9.9.11,37146,443,2020-03-26 10:56:43,89.342153,16241,181.7842916769646238545426592,21619,241.9798412514191369442372852,19823.723267874837,140.79674452157917,144.50381679389312,95.5,68,1.0441395565019453,0.5433635348164445,0.9743461982211765,430.1705195662289672513256802,20.74055253763093379106555870,29.02849309923664122137404580,28.0837185,0.0,0.1366561374181052122309019239,1.3996007602289458,0.7144894661506334132544901640,0.00004327746908996539792387543253,0.006578561323721577798565332155,0.01608529411764705882352941176,0.015559,0.015455,0.2400042008041937907045201535,0.09581032791687852,0.4089798592183829679122715183,True
192.168.20.144,9.9.9.11,37148,443,2020-03-26 10:57:43,89.449259,15647,174.9259879279715441801479876,21634,241.8577888945955382369349756,21429.381782945737,146.387778803238,144.5,76.0,68,1.4038057116517604,0.5225846079871517,1.0130642131711973,432.9730147635644520311279372,20.80800362273047212262241185,29.38666441472868217054263566,28.225733,0.0,0.1673776258084400780398958724,1.4122769751263864,0.7080764025842089051964129933,0.00006271126018847566574839302106,0.007919044146137566882581064501,0.01674980303030303030303030303,0.0155155,0.015398,0.4675954600802607091993106098,0.1707028026813513,0.4727843146460152080036673946,True
