SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
192.168.20.144,1.1.1.1,33062,443,2020-03-29 06:08:24,134.746322,16564,122.9272885088470169894507399,40796,302.7615106258707380525013514,53889.646816107925,232.14143709408694,161.57746478873239,87.0,62,0.9637762097402646,0.42895170304461255,1.4367191451952732,494.0840537650896155842094825,22.22800156930644126465500467,27.62681530704225352112676056,25.187054,0.0,0.3292821398408393700621818039,1.2428834513486253,0.8045806699855259903380505153,0.01957592266083666846944294214,0.1399139830783066102239081312,0.06550997674418604651162790698,0.0150145,0.015017,1.082711155094303184320303260,0.3608858502436193,2.135766031862068316108801337,True
192.168.20.144,1.1.1.1,33064,443,2020-03-29 06:09:24,120.309872,14208,118.0950470963845759889097048,44030,365.9716303247334516322983038,74123.00476509352,272.25540355536293,181.42679127725856,87.0,62,1.0404949548565006,0.4386571936412392,1.5006350585746677,430.7128215123006994691433505,20.75362188901736494844124239,29.80909157320872274143302181,29.401198,0.0,0.05896227300323561115392477629,1.436332016291741,0.6962178581674703102650601942,0.02882610624234964182289285169,0.1697825263163133693830150225,0.09572434567901234567901234568,0.015015,0.014979,1.426106928023560855334686294,0.4755810119622069,1.773660870826285006642558110,True
192.168.20.144,1.1.1.1,33066,443,2020-03-29 06:10:25,134.932167,16515,122.3948326569156782311218644,39832,295.2001801023472779474445111,44715.48021275296,211.46035139655132,155.65469613259668,87.0,56,0.9740080683567288,0.4712689422600758,1.3585221432472283,454.7035490355946253548426483,21.32377895767058042486425335,31.22269795856353591160220994,30.907888,0.0,0.04428998619641373808514886207,1.4642197342480012,0.6829576030223246119344664302,0.01864739640075387819592071246,0.1365554700506496671036148302,0.05708943220338983050847457627,0.0149905,2.4e-05,0.9248754118990975594050959003,0.41789195395998224,2.391957053700410390629532635,True
1.1.1.1,192.168.20.144,443,33062,2020-03-29 06:10:39,105.727640,496,4.691299266681825112146643962,392,3.707639743022732749922347647,8.960000000000003,2.9933259094191533,59.2,62.0,62,-2.806243040080453,-0.9354143466934843,0.05056293765910732,1078.748867071497048888888889,32.84431255288344513364726571,56.38105986666666666666666667,60.400721,0.0,-0.3671559080612063559117199921,1.7166156172666462,0.5825415951838375834868235924,1.45147061224489795918367347E-7,0.0003809817072045451842081864243,15.08880171428571428571428571,15.089002,15.087905,-1.577128590414312987202235807,2.353693809331584,0.00002524930172843618680481135784,True
1.1.1.1,192.168.20.144,443,33064,2020-03-29 06:11:25,120.817049,496,4.105380855643974551969068538,448,3.708085934130041530810771582,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1254.60668142068080859375,35.42042745959851920140532394,60.4085849375,60.408569,0.0,0.000001349856662642939813095813828,1.7054730637117137,0.5863475778524731677986646588,1.0093609375E-8,0.0001004669566325167431166251801,15.089010875,15.088995,15.088877,0.4740364553312833042867060826,1.3325276736428628,0.000006658286448648128707550234309,True
192.168.20.144,1.1.1.1,33068,443,2020-03-29 06:11:25,107.124981,9773,91.22988782607111967655798231,31769,296.5601459476571575774655213,76360.37300701531,276.3338072097139,185.45535714285714,87.0,56,1.0688741794246468,0.46847455419962974,1.4900287134701244,284.3944769847359618742028064,16.86399943621725699784219341,19.04843145089285714285714286,18.4570765,0.0,0.1051983462990739838919743396,1.1295322632651599,0.8853222103716466763766942390,0.05189660334553957100591715979,0.2278082600467761155888929462,0.07662336538461538461538461538,0.0150135,0.014999,0.8113384304673364066821050998,0.2705097935077595,2.973091287537156147294504514,True
192.168.20.144,1.1.1.1,33062,443,2020-03-29 06:12:40,105.742939,448,4.236689506048247817284518638,434,4.104292958984240072994377431,8.960000000000003,2.9933259094191533,58.8,56.0,56,2.806243040080453,0.9354143466934843,0.050906903221414175,1241.016261831245973333333333,35.22806071629895969646261632,51.3611046,45.327009,0.0,0.5138598728378090549556463409,1.4579600340088197,0.6858898575226312343847569104,8.126938775510204081632653059E-10,0.00002850778626184468235450882837,0.01498614285714285714285714286,0.014978,0.014958,0.8569087478134720701709376611,0.9871989667792508,0.001902276425201498303018615278,True
1.1.1.1,192.168.20.144,443,33066,2020-03-29 06:12:40,120.817075,434,3.592207475640343055813923653,448,3.708085136144870251162759900,8.960000000000003,2.9933259094191533,58.8,56.0,56,2.806243040080453,0.9354143466934843,0.050906903221414175,1322.007182556522728888888889,36.35941669714357132248397296,59.40105206666666666666666667,60.400967,0.0,-0.08250255566491699703118810629,1.6337185098828404,0.6121005509521425298271564445,3.662530612244897959183673469E-9,0.00006051884510005869204189151012,15.08903242857142857142857143,15.089029,15.088941,0.1699588660145186822378083073,1.5107454756819283,0.000004010783685868742149804233597,True
1.1.1.1,192.168.20.144,443,33064,2020-03-29 06:13:25,120.817015,372,3.079036508226924825116727143,448,3.708086977649629896914768172,8.816326530612244,2.9692299558323607,58.57142857142857,56.0,56,2.5980762113533142,0.866025403784438,0.05069416997762567,1341.939109411556979591836734,36.63248707652207688951351409,63.64402714285714285714285714,67.960576,0.0,-0.3535017031297352789916733066,1.7373657161172353,0.5755840527547979268946651657,1.122155555555555555555555556E-8,0.0001059318439165275530773725895,15.08902033333333333333333333,15.0890205,15.088828,-0.004720016017034417775884810173,1.815632827896543,0.000007020458689588499223135289666,True
192.168.20.144,1.1.1.1,33068,443,2020-03-29 06:13:27,105.742982,448,4.236687783213830682399329347,496,4.690618617129598255513543206,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1197.68790029868552734375,34.60762777623865867482469657,52.8714978125,52.871492,0.0,5.038629088576957753360779055E-7,1.5277411718118739,0.6545611380061308656504159175,1.589484375E-9,0.00003986833800147681099721060644,0.014991375,0.014985,0.014945,0.4797039695833713435035514886,1.1632037432380982,0.002659418365658707823479207640,True
