SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
192.168.20.144,1.1.1.1,33640,443,2020-03-29 13:57:46,120.641735,14669,121.5914210782860508430187944,40916,339.1529473610438377730558998,49230.28822299906,221.87899455108195,167.93051359516616,87.0,56,1.0942520326303442,0.5044664720138572,1.3212547844995615,447.7714933669600379879701719,21.16061183819976501172683781,29.37759129305135951661631420,28.385958,0.0,0.1405866664868215637446903228,1.3883148331286932,0.7202977135570966590524521863,0.02359220569433500990702636794,0.1535975445582871611389235939,0.07834561728395061728395061728,0.015003,0.014987,1.237180271327450329253743644,0.41249759210771303,1.960512277305806268717956933,True
192.168.20.144,1.1.1.1,33642,443,2020-03-29 13:58:47,120.127537,14211,118.2992705494328082328034412,41510,345.5494138700271528916804479,67811.22708436448,260.40588911229423,173.58566978193147,87.0,62,0.9975081985714233,0.4285067060592191,1.5001577574890337,426.2695302609882161663803732,20.64629579999735003715243599,29.73226337694704049844236760,28.694784,0.0,0.1507504378020933410431198199,1.440077371019302,0.6944071340362701608409427245,0.02969582582885627190976985216,0.1723247684717907053476589695,0.09674639506172839506172839506,0.015010,0.014974,1.422948003120779150677805950,0.4745249089083466,1.781200926007010709833495762,True
1.1.1.1,192.168.20.144,443,33640,2020-03-29 13:59:46,120.817046,434,3.592208337886360836864029932,448,3.708086026205275702569321220,8.960000000000003,2.9933259094191533,58.8,56.0,56,2.806243040080453,0.9354143466934843,0.050906903221414175,1338.270716275494488888888887,36.58238259429659522581724982,60.40837766666666666666666667,60.401034,0.0,0.0006022297739413714449493572979,1.6512969736444854,0.6055845895441543733200170942,0.000001436017346938775510204081633,0.001198339412244617576737200676,15.08899571428571428571428571,15.089015,15.086808,-0.04828109821471218698044149702,1.8256215754570488,0.00007941810276412718783764937432,True
192.168.20.144,1.1.1.1,33644,443,2020-03-29 13:59:47,105.307569,14387,136.6188597516670430403725301,38601,366.5548484933689809134232317,44867.53675335918,211.819585386619,162.53987730061348,87.0,56,1.069871001249521,0.5029746286499142,1.303185340757111,415.5611725373543501825435669,20.38531757263924378185632453,29.34755560122699386503067485,28.3722155,0.0,0.1435356743035598419285159859,1.4396418155690975,0.6946172229685443618591960767,0.02019504182732126261817016505,0.1421092601744209440952246860,0.06842391139240506329113924051,0.015013,0.014939,1.127531970686146694795193567,0.3763647163229136,2.076894718272344016151499003,True
1.1.1.1,192.168.20.144,443,33642,2020-03-29 14:00:47,120.817058,496,4.105380549822691428225309045,448,3.708085657904366451300279138,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1254.56737758171127734375,35.41987263644113214591000375,60.4091978125,60.408523,0.0,0.00005715541444147351307762780321,1.7055170816833773,0.5863324447111260362908002115,0.000006957732859375,0.002637751477940065528037665999,15.088843875,15.0890125,15.083075,-0.1917826619492825444169691617,2.18704265668966,0.0001748146842655342623483580845,True
192.168.20.144,1.1.1.1,33646,443,2020-03-29 14:00:48,105.092777,8527,81.13783119462149144655298242,29285,278.6585418710555150712213076,135898.05252077564,368.64353042034475,199.01052631578946,87.0,56,0.9115352670483851,0.3879371656210055,1.8523820686518964,298.8703395537293440720221606,17.28786683063382878255374731,17.51278835263157894736842105,15.428841,0.0,0.3616317802041701758715889895,1.0130103687286156,0.9871567269889405088400177832,0.03947873107644193786982248519,0.1986925541545076063744942469,0.08033398076923076923076923077,0.014991,0.014991,0.9865943046625490717492549129,0.3288647682208497,2.473331363041455426701484653,True
1.1.1.1,192.168.20.144,443,33640,2020-03-29 14:01:47,120.816985,496,4.105383030374413001615625485,448,3.708087898402695614362500438,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1254.60989501677140234375,35.42047282316783814651679742,60.4085291875,60.408529,0.0,1.588064628070350764224065284E-8,1.7054693055364285,0.5863488699290695364360926474,2.9759734375E-8,0.0001725100993420385228664486735,15.088982625,15.0889865,15.08865,-0.06738735902615722954759961054,1.928147982460543,0.00001143285161295217031681409823,True
192.168.20.144,1.1.1.1,33644,443,2020-03-29 14:01:48,105.742988,448,4.236687542818442013384376844,496,4.690618350977560800532702934,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1197.68671271975899609375,34.60761061847175539695514623,52.8714605625,52.871456,0.0,3.955054901332691060764939390E-7,1.5277408528828034,0.6545612746514100122360346082,3.29359375E-10,0.00001814826093596849295643164118,0.014987875,0.0149895,0.014954,-0.2686207795446733622281261943,1.866570032220634,0.001210862843196149751477887371,True
1.1.1.1,192.168.20.144,443,33642,2020-03-29 14:02:48,120.816690,496,4.105393054552313922852877363,448,3.708096952498864188383244070,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1254.60071054250777734375,35.42034317369762267932986809,60.4082451875,60.408181,0.0,0.000005436494475948294284402384602,1.7054675300932107,0.5863494803359557145938964392,2.2261609375E-8,0.0001492032485403719351605474825,15.088896875,15.0889745,15.088628,-1.560790413601402724303821587,1.802072023431655,0.000009888280752158824411115042663,True
192.168.20.144,1.1.1.1,33646,443,2020-03-29 14:02:48,105.742937,448,4.236689586180115273325536627,496,4.690620613270841909753272694,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1197.686230294442984375,34.60760364854005583355189291,52.871502875,52.871525,0.0,-0.000001917931119244081852202722108,1.527742383203999,0.6545606189852430184688956207,1.412E-9,0.00003757658845611187199809040968,0.014982,0.014987,0.015033,-0.3991847215592620962969944371,-1.3572280533014636,0.002508115635837129355098812554,True
