SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
192.168.20.144,8.8.4.4,42990,443,2020-03-26 10:07:28,120.004359,22965,191.3680485556362165144351131,45454,378.7695745285385841692633848,19541.175000628744,139.78975284558143,121.31028368794327,107.0,68,0.3071101435543227,0.381360454559444,1.1523322557317108,389.7359469172567668219656961,19.74173110234400814061516930,28.74301336347517730496453901,28.412879,0.0,0.05016799617475985798740968816,1.4559520243927553,0.6868358182455067366956000764,0.00001782478308955223880597014925,0.004221940678118563854671490467,0.014278,0.015295,0.015243,-0.7226534507726968638579092036,-0.2285678728271556,0.2956955230507468731384991222,True
192.168.20.144,8.8.4.4,42992,443,2020-03-26 10:08:28,134.907735,22953,170.1385024364985447276244020,44775,331.8934974336349209331844464,19581.559453401045,139.93412540692512,120.51245551601423,107.0,68,0.28968892634417076,0.3752655427209714,1.1611590254945063,405.4758612965785739795595292,20.13643119563589833039814289,29.04685169750889679715302491,28.156478,0.0,0.1326511667621417229980837815,1.4425024680542262,0.6932397151104272689577043840,0.00002774393787018814878892733566,0.005267251453100387990715245801,0.01444986029411764705882352941,0.015367,0.015334,-0.5223633506290134989567359992,-0.1678559897424177,0.3645191957492224719948307199,True
8.8.4.4,192.168.20.144,443,42990,2020-03-26 10:09:28,120.816777,476,3.939850174947143309409751925,544,4.502685914225306639325430772,0.0,0.0,68.0,68.0,68,-10,-10,0.0,1322.038347190826915555555555,36.35984525807043249160175777,61.41488013333333333333333333,60.416089,0.0,0.08240886006892245665165215533,1.6890852999354196,0.5920364116828404495331266815,3.755265306122448979591836733E-9,0.00006128021953389567434923205516,15.08870514285714285714285714,15.088707,15.088624,-0.09091724236312290279425942763,1.3241280426206288,0.000004061330575003328132261812054,True
192.168.20.144,8.8.4.4,42994,443,2020-03-26 10:09:29,119.639946,25497,213.1144392191551139616863418,44591,372.7099642789875548756934411,19105.37828775267,138.2222062034631,120.84137931034483,107.0,68,0.3004158237057146,0.3822929814371674,1.143831748630416,393.6408643849969396521997636,19.84038468339253092648933704,29.20878300172413793103448276,28.147027,0.0,0.1605446696725923076283904052,1.4721883404898626,0.6792609155342552757828875513,0.0005940699488252117173399972233,0.02437355018919508404695289352,0.01869465306122448979591836735,0.015360,2e-06,0.4104432512301090310919017670,0.7669236904811281,1.303771196468442486338658202,True
192.168.20.144,8.8.4.4,42996,443,2020-03-26 10:10:29,134.691790,23016,170.8790120021420756231690142,45035,334.3559395862212537230368681,19696.8340351566,140.34540974024267,121.08718861209964,107.0,68,0.3011253871039918,0.3782609542439307,1.159044250253727,411.9185500914172744804397107,20.29577665652185074025992431,29.23549317259786476868327402,28.1620715,0.0,0.1586667547782062044886041867,1.4404717625429386,0.6942170100125035389689579052,0.0003289329598603591946586615599,0.01813650903179438208444025330,0.01601210071942446043165467626,0.015349,0.015297,0.1096849539669412652470691865,0.03942879625681242,1.132675177954181733840321847,True
8.8.4.4,192.168.20.144,443,42992,2020-03-26 10:10:43,105.728151,544,5.145271101922514468261154023,476,4.502112214182200159728509770,0.0,0.0,68.0,68.0,68,-10,-10,0.0,1078.749510595017822222222223,32.84432234945665342250434644,56.38109633333333333333333333,60.400619,0.0,-0.3671431510048946397138706511,1.7166162155349218,0.5825413921587510354461242581,4.421918367346938775510204081E-9,0.00006649750647465616642984872058,15.08866771428571428571428571,15.088666,15.088539,0.07733909759183544837073199441,1.9356257480485797,0.000004407115839107343369243610812,True
8.8.4.4,192.168.20.144,443,42990,2020-03-26 10:11:28,58.828470,526,8.941249024494432712596469023,364,6.187480313528466744078164875,274.3055555555556,16.562172428626493,74.16666666666667,68.0,68,1.1170032240471142,0.3723344080157047,0.22331019004889652,404.7597245806622430555555556,20.11864122103334897719518420,39.60699191666666666666666667,45.304431,0.0,-0.8495761250581161951911257215,1.9686713173879213,0.5079568088221161315584092281,42.6870696177366875,6.533534236363706964117584004,11.31656125,15.0886585,0.000148,-1.732032211144909629693814414,1.7320508075118384,0.5773427185191709154684762568,True
192.168.20.144,8.8.4.4,42998,443,2020-03-26 10:11:29,134.808633,22723,168.5574543286111357571588164,44843,332.6419013536024803396678609,19703.32593363395,140.36853612413984,121.08602150537635,107.0,68,0.3010508314965731,0.37819031936350656,1.1592464132443836,416.0300171440914051110597244,20.39681389688329252004760064,29.23344684767025089605734767,28.1212585,0.0,0.1635826585406357011295838486,1.433235945352094,0.6977218253860751736000656046,0.00001462903094232093663911845729,0.003824791620771115504394960760,0.01454993181818181818181818182,0.0153665,0.015329,-0.6404805250437829058570172739,-0.20368905264991014,0.2628735081762786801459211359,True
192.168.20.144,8.8.4.4,42994,443,2020-03-26 10:11:43,105.743374,544,5.144530379747481861132972738,544,5.144530379747481861132972738,0.0,0.0,68.0,68.0,68,-10,-10,0.0,1197.7159884398645625,34.60803358239044130767810285,52.87369525,52.8717375,0.0,0.0001697077063340714571899040202,1.527786752868376,0.6545416093722036820885542864,0.00011209356350,0.01058742478131485947606756667,0.0193825,0.0154015,0.015285,1.128036349413080856535308101,0.3870157365586619,0.5462362843448914988297467649,True
192.168.20.144,8.8.4.4,43000,443,2020-03-26 10:12:29,134.921935,22610,167.5783852343949855151425156,44859,332.4811491919382863876062851,19705.137450058457,140.37498869121399,120.91218637992831,107.0,68,0.2973219056251808,0.37693457269884767,1.1609664244274764,415.1381433005322877179121547,20.37493909930854953371207993,29.30607593369175627240143369,28.1480125,0.0,0.1705129170763101840743577582,1.4383393143337688,0.6952462399063288670962772046,0.00002371034538171487603305785120,0.004869326994741149650188038737,0.01480693181818181818181818182,0.0153435,0.015315,-0.3305804985356331223823294952,-0.1043405346091757,0.3288545564018857638978575827,True
