SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
192.168.20.144,1.1.1.1,33474,443,2020-03-29 11:39:46,120.620674,19862,164.6649727724121322684699971,43478,360.4523052159366975515325010,54092.99215763162,232.5790019705812,156.78217821782178,87.0,56,0.900109351573989,0.4333244934577958,1.48345305961659,432.2964073992358523919223604,20.79173892196696116430586231,28.67583546039603960396039604,27.510498,0.0,0.1681442997292785121367949809,1.379193706116584,0.7250613134073202751211846505,0.02442439788663484224965706448,0.1562830697376873329300772284,0.06329051851851851851851851852,0.014980,1.9e-05,0.9273656820205497687976304345,0.40485203307508827,2.469296719254395362661591793,True
192.168.20.144,1.1.1.1,33476,443,2020-03-29 11:40:47,121.447102,16632,136.9485127771924932387435643,42204,347.5093213833953814723384672,49534.054286482125,222.56247277221317,160.75409836065575,87.0,56,0.9941581450185601,0.47067278259380596,1.3844901936676528,412.5128710911998490026575885,20.31041287347945196868248111,30.61275381693989071038251366,30.1404165,0.0,0.06976775704397182801091586890,1.507244289303091,0.6634624573448361398581246443,0.027199267119261696,0.1649220031386403455843877138,0.069673048,0.014974,2.7e-05,0.9949984894499072119971833681,0.42229688382727576,2.367084660034398747481059158,True
1.1.1.1,192.168.20.144,443,33474,2020-03-29 11:41:47,120.816573,496,4.105397030256767835982237304,448,3.708100543457725787338794985,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1254.60361952974693359375,35.42038423746624086858480201,60.4080830625,60.4080165,0.0,0.000005637643529252816224443874835,1.705460975733933,0.5863517337707812629629543628,2.5593484375E-8,0.0001599796373761360918031137939,15.088952625,15.0890045,15.088968,-0.9727800522144097187571625516,-0.09610598106378238,0.00001060243486423803996820579811,True
192.168.20.144,1.1.1.1,33478,443,2020-03-29 11:41:48,119.896315,16910,141.0385298330478297018553072,36479,304.2545552797014653869887494,48869.792774729925,221.0651324264637,144.68563685636857,87.0,56,0.7828322298934787,0.40117424164966153,1.527899639726631,425.6307970563543315193043526,20.63082153130006433674030685,30.82317922493224932249322493,29.963096,0.0,0.1250677134151987351126544145,1.4940354739712542,0.6693281501154237853407213954,0.01781853740281790563581127162,0.1334860944174257636962806157,0.05411603149606299212598425197,0.014960,2.1e-05,0.8800024826620012418532820802,0.4052484397880565,2.466664511922627609939860660,True
192.168.20.144,1.1.1.1,33480,443,2020-03-29 11:42:48,119.207798,7773,65.20546583705874677762271894,27191,228.0974940917875187997348965,126486.47469008266,355.64937043397487,198.6590909090909,87.0,62,0.9418750617174512,0.38425230654094805,1.7902496624064632,419.5580836545699389204545455,20.48311703951744593752078876,17.606007625,14.2933785,0.0,0.4851745638042852757519241875,0.8595375201456533,1.163416344908997842009101638,0.04039554351390548204158790170,0.2009864261931772397511821414,0.09340508695652173913043478261,0.0149995,0.014978,1.170311673901239671670549931,0.39021086369853586,2.151771736872666610317373671,True
1.1.1.1,192.168.20.144,443,33476,2020-03-29 11:42:49,120.816998,496,4.105382588632106220682622821,448,3.708087499409644328358498032,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1254.60704383102993359375,35.42043257543631317747337860,60.4084979375,60.408513,0.0,-0.000001275746700827618983512956768,1.7054703611777073,0.5863485069945472715549488264,1.939109375E-9,0.00004403531963095078977287641410,15.089021875,15.0890165,15.088955,0.3661833304524565485573149670,1.5186673007116498,0.000002918368068901138747462808228,True
1.1.1.1,192.168.20.144,443,33474,2020-03-29 11:43:48,120.816979,434,3.592210329973571016040717257,448,3.708088082553363629461385556,8.960000000000003,2.9933259094191533,58.8,56.0,56,2.806243040080453,0.9354143466934843,0.050906903221414175,1273.387925750905155555555555,35.68456144820761497760179018,62.42186566666666666666666667,60.415987,0.0,0.1686341587449229347443506826,1.7492681185746233,0.5716676531067414637447014389,5.970571428571428571428571429E-9,0.00007726947281152776553754150922,15.088977,15.088988,15.088844,-0.4270768105341176685450564346,1.7212489636670143,0.000005120921902891611905667396088,True
192.168.20.144,1.1.1.1,33478,443,2020-03-29 11:44:03,105.742999,448,4.236687102093633640937306876,496,4.690617863032237245323446898,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1197.66293734653046484375,34.60726711756550222561785486,52.8720376875,52.8715095,0.0,0.00004578698730000926807298663426,1.5277726931712532,0.6545476329494171857402342880,1.357359375E-9,0.00003684235843428050684758615847,0.015033875,0.015023,0.014989,0.8855296291141773238222179884,1.2180273442604908,0.002450622905556984267036020884,True
1.1.1.1,192.168.20.144,443,33476,2020-03-29 11:44:49,120.817015,434,3.592209259598078962636181667,448,3.708086977649629896914768172,8.960000000000003,2.9933259094191533,58.8,56.0,56,2.806243040080453,0.9354143466934843,0.050906903221414175,1273.325145749196328888888888,35.68368178522497037666370217,58.39414906666666666666666667,60.400992,0.0,-0.1687193837294231755152931441,1.6364384543650172,0.6110831710979483972523881177,6.879346938775510204081632654E-9,0.00008294182864378811249264061836,15.08907228571428571428571429,15.089075,15.088973,-0.09817551983123533583073664256,1.197052390934466,0.000005496814321866164785786265496,True
192.168.20.144,1.1.1.1,33480,443,2020-03-29 11:45:02,105.742932,448,4.236689786509797174907160698,496,4.690620835064418300790070773,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1197.68530619051877734375,34.60759029736856407677748001,52.8714938125,52.8714775,0.0,0.000001414068404633218002405842396,1.5277427107232067,0.6545604786597982993537058200,1.825609375E-9,0.00004272715032622699961939825988,0.014991875,0.014987,0.014933,0.3422882145974244185910250109,1.3779294792768089,0.002850020449491941442908125894,True
1.1.1.1,192.168.20.144,443,33474,2020-03-29 11:45:49,98.083321,733,7.473237983040969830130445930,584,5.954121394400990969708295256,97.6326530612245,9.880923694737476,62.714285714285715,62.0,56,0.2168680994873404,0.6795200450603324,0.15755459194342217,1075.725317161254244897959183,32.79825173940303551828282321,67.56378157142857142857142857,75.519942,0.0,-0.7277363889807353033799334058,2.059981187663703,0.4854413263521766475512611711,50.59503431760780246913580246,7.113018650165891591547301963,10.05935744444444444444444444,15.088997,5e-06,-2.121310150974334806440594229,1.414217077050661,0.7071046723858342346289438577,True
