SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
192.168.20.144,1.1.1.1,33680,443,2020-03-29 14:25:19,121.979011,16464,134.9740407388612127704494997,44357,363.6445289755628531862748092,60785.44101923481,246.54703611934744,169.41782729805013,87.0,56,1.0028653590240726,0.4600251095419671,1.4552602878421226,469.8125788562788438792374359,21.67516041131596432733172270,27.88732261559888579387186630,25.919755,0.0,0.2723256822457023052021777774,1.286602824911032,0.7772406376219091174680000777,0.03026608577161862003780718338,0.1739715085053257220212550495,0.08295489130434782608695652174,0.0150055,0.01499,1.171733093909472846351749458,0.3906667930183938,2.097182043998501860748765313,True
192.168.20.144,1.1.1.1,33682,443,2020-03-29 14:26:20,121.720768,14676,120.5710433900647094175416310,38492,316.2319843397636137162723127,44773.53219467402,211.59757133453593,161.11515151515152,87.0,56,1.050793981911665,0.4967691776998914,1.3133312996613913,444.7867014775778817355371903,21.08996684391841052605901701,30.23736719090909090909090909,29.928809,0.0,0.04389170355638582000021404876,1.4337323246967768,0.6974802637664545144877279183,0.01973847036638435374149659863,0.1404936666415406561101558315,0.06722614285714285714285714286,0.0150225,0.014987,1.114718779252946210459938833,0.37182560684694227,2.089866541058186531963736090,True
192.168.20.144,1.1.1.1,33684,443,2020-03-29 14:27:21,120.281359,14220,118.2228079082478607512241361,37652,313.0327119100807632211737814,58381.027500000004,241.6216619014115,162.1,87.0,56,0.9324495089845413,0.4391162578928532,1.490571634185142,432.0639426122454940527343694,20.78614785409373282543970072,29.725498146875,28.955153,0.0,0.1111815165006561124946053121,1.4300628647275162,0.6992699584507703681863564706,0.0243768972829022024983563445,0.1561310260098940184325005745,0.08248308974358974358974358974,0.015005,0.014994,1.296566572347644581567401498,0.43225931109498356,1.892885274972715221307218187,True
1.1.1.1,192.168.20.144,443,33680,2020-03-29 14:27:21,105.727923,496,4.691286709566781142574795497,392,3.707629818851165741712338376,8.960000000000003,2.9933259094191533,59.2,62.0,62,-2.806243040080453,-0.9354143466934843,0.05056293765910732,1078.745423987644355555555556,32.84426013761985102749052893,56.38133333333333333333333333,60.401001,0.0,-0.3671570907510747956309646167,1.7166266829300287,0.5825378400230546344089745235,1.108724081632653061224489796E-7,0.0003329750864002670487518625782,15.08895814285714285714285714,15.088973,15.08823,-0.1338581485278137757308470263,2.1867787918169186,0.00002206746703435530525896328379,True
192.168.20.144,1.1.1.1,33686,443,2020-03-29 14:28:22,117.080915,7340,62.69168634358554509076052233,25346,216.4827632240489408542801361,127688.6426906666,357.33547639531486,195.7245508982036,87.0,62,0.9127939268301752,0.3742269092539419,1.825705946216043,421.2580535232999400480476172,20.52457194494686507999289712,16.81023292215568862275449102,13.422585,0.0,0.4951598402990896649741795639,0.8190296473537104,1.220957023022311693025102156,0.05120382330810275824770146026,0.2262826182191260536849658352,0.09424488372093023255813953488,0.014995,0.014965,1.050675712672549488771796810,0.35035781512903347,2.401006922446575425340103815,True
1.1.1.1,192.168.20.144,443,33682,2020-03-29 14:28:22,120.817116,496,4.105378578975515356615531197,448,3.708083877784336451136608823,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1254.606575639101109375,35.42042596637004179797309484,60.408614875,60.4086565,0.0,-0.000003525508138116766052609659175,1.7054739808142065,0.5863472625496123295770749923,4.0936875E-9,0.00006398193104306871418232974133,15.08901775,15.088999,15.088952,0.8791544594384928436174104522,1.027633879242243,0.000004240297950677983275772191422,True
1.1.1.1,192.168.20.144,443,33684,2020-03-29 14:29:21,120.817077,496,4.105379904200132237928583556,448,3.708085074761409763290333535,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1254.6174905348530625,35.42058004232642521252438171,60.40896775,60.410102,0.0,-0.00009606703210206681963826368211,1.7054765246027386,0.5863463879885023397461444242,0.00000112313450,0.001059780401781425659894503908,15.0890245,15.0890025,15.087471,0.06227705276400475059134703626,1.4658697192254617,0.00007023518331363473231119108515,True
192.168.20.144,1.1.1.1,33680,443,2020-03-29 14:29:22,105.743001,448,4.236687021961860151860074408,434,4.104290552525552022114447083,8.960000000000003,2.9933259094191533,58.8,56.0,56,2.806243040080453,0.9354143466934843,0.050906903221414175,1273.469802943637626666666667,35.68570866528557012322379666,52.3675412,45.327014,0.0,0.5918778802492075257433813454,1.4674653568234228,0.6814470919876904612665640422,1.108E-9,0.00003328663395418647613785642957,0.014968,0.014978,0.01493,-0.9012626521891645163679538693,1.1415993594396037,0.002223853150333142446409435434,True
192.168.20.144,1.1.1.1,33686,443,2020-03-29 14:30:34,120.831934,504,4.171082786773900349885982955,496,4.104875123491774947506840369,8.96885813148789,2.994805190907731,58.8235294117647,56.0,56,2.828427124746187,0.9428090415820624,0.05091168824543143,1382.935350045621266435986159,37.18783873856641949655193925,56.86918170588235294117647059,60.415931,0.0,-0.2861217065383864702801845752,1.5292413766144735,0.6539190053919808223984560785,2.26869359375E-7,0.0004763080509239792390095678268,0.015175125,0.015010,0.014933,1.040030709199714799628237202,0.5083369880696043,0.03138742191079014103736001033,True
192.168.20.144,1.1.1.1,33682,443,2020-03-29 14:30:38,105.743016,448,4.236686420973655602938353867,496,4.690617108935118703253177496,9.0,3.0,59.0,59.0,56,0.0,1.0,0.05084745762711865,1197.692500768938109375,34.60769424230597465787253327,52.871650875,52.871569,0.0,0.000007097410138920412285840917481,1.5277426604852327,0.6545605001842298660373073374,3.57025E-9,0.00005975156901705594542386907636,0.015023,0.015007,0.014952,0.8033261852303579246119223205,1.1882533156532358,0.003977339347470940918849036568,True
